93381	93377	40	63
93382	93399	35	58
93383	101762	11	33
93384	101762	11	33
93385	101762	11	33
93386	108149	54	76
93387	81099	47	69
93388	104638	6	28
93388	104639	46	68
93389	98103	10	28
95188	115180	48	70
95189	115181	3	24
95190	115182	33	53
95220	115202	13	33
95221	115202	13	33
95280	115229	51	75
95286	115231	2	20
95287	115232	7	28
95365	115276	15	37
95496	115341	8	29
95552	115395	11	31
95586	115407	60	79
95640	115447	54	76
95641	115448	71	91
95642	81895	13	35
95645	90839	44	66
95646	90839	44	66
64786	115459	11	33
64911	115460	45	65
64959	115461	72	93
65110	115462	61	82
65111	115463	23	45
65195	115464	10	31
65385	115465	12	33
65426	115466	5	27
67669	115478	70	92
67670	115479	16	37
67682	115480	2	22
67684	115481	52	73
67709	115482	15	35
68202	115483	28	49
69220	115486	12	33
69221	115487	48	68
71929	115489	13	34
77561	115202	13	33
77562	115202	13	33
80231	115341	8	29
124559	117742	34	53
125401	117751	61	82
125402	117752	53	74
125403	117753	52	72
125404	117754	24	44
125405	117755	15	36
125406	117756	51	72
125885	118248	21	39
125886	118249	21	40
125887	118250	58	78
125888	118251	21	40
126622	119655	11	32
126981	120170	1	23
126981	120171	64	87
126982	120172	1	25
126982	120173	29	50
126983	120174	1	24
126983	120175	61	83
126984	120176	1	18
126984	120177	44	64
126985	120178	1	19
126985	120179	29	49
126986	120180	1	22
126986	120181	45	68
126987	120182	1	21
126987	120183	37	57
126988	120184	1	21
126988	120185	38	58
126989	120186	1	21
126989	120187	34	55
126990	120188	1	20
126990	120189	36	56
126991	120190	1	20
126991	120191	30	51
127230	120569	1	21
127231	120570	1	24
127232	120571	47	68
127233	120572	2	18
127234	120573	39	59
127235	120574	35	54
127236	120575	1	23
129534	123029	1	21
129534	123030	41	58
130064	123770	11	32
130065	123771	11	31
130066	123772	11	30
132743	128000	14	37
132743	128001	50	71
132744	128002	14	38
132744	128003	54	74
132745	128004	14	35
132745	128005	53	74
132746	128006	14	35
132746	128007	49	70
132957	128386	8	29
132958	128387	15	33
132959	128388	5	28
132960	128389	15	36
132961	128390	9	28
132962	128391	5	24
132963	128392	16	40
132964	128393	13	38
132965	128394	16	36
132966	128395	11	35
132967	128396	16	37
132968	128397	65	84
132969	128398	51	72
132970	128399	65	88
132971	128400	65	89
132972	128401	65	90
132973	128402	49	70
132974	128403	55	73
132975	128404	65	84
132976	128405	66	87
132977	128406	53	74
132981	128410	53	70
132982	128411	1	18
134254	117755	15	36
